date,product_line,imp,clicks,spd,order7d,sales7d
2/26/2024,AD,37024,291,291,291,9021
2/26/2024,C,549204,5959,11918,5959,2139281
2/26/2024,E,3013368,13986,13986,13986,2713284
2/26/2024,G,208797,1251,2502,1251,756855
2/26/2024,O,8632,53,53,53,22048
2/26/2024,P,1406744,4279,4279,4279,1797180
2/26/2024,Solidigm,16038,109,109,109,109
2/26/2024,N,9678,17,17,17,17
2/27/2024,AC,52292,19,19,19,#NUM!
2/27/2024,AD,123608,88,88,88,2024
2/27/2024,C,1279319,5034,15102,5034,2476728
2/27/2024,E,3154374,10653,10653,10653,3089370
2/27/2024,G,350735,238,238,238,212058
2/27/2024,O,56343,124,124,124,37696
2/27/2024,P,2384282,3912,7824,3912,1549152
2/27/2024,Solidigm,1180,35,35,35,35
2/27/2024,N,39380,5,5,5,5
2/28/2024,AC,51448,125,125,125,#NUM!
2/28/2024,AD,103101,392,392,392,22344
2/28/2024,C,442123,4160,4160,4160,723840
2/28/2024,E,2441268,7072,14144,7072,954720
2/28/2024,G,113602,1532,1532,1532,444280
2/28/2024,O,36720,113,113,113,40228
2/28/2024,P,2333226,3479,3479,3479,720153
2/28/2024,Solidigm,23346,79,79,79,79
2/28/2024,N,7887,7,7,7,7
2/29/2024,AC,7042,119,119,119,#NUM!
2/29/2024,AD,156213,373,373,373,4103
2/29/2024,C,1333383,2152,2152,2152,587496
2/29/2024,E,2509488,11201,11201,11201,515246
2/29/2024,G,440578,1140,1140,1140,1083000
2/29/2024,O,29856,134,134,134,60300
2/29/2024,P,2607316,4891,4891,4891,1878144
2/29/2024,Solidigm,43737,117,117,117,117
2/29/2024,N,24191,23,23,23,23
3/1/2024,AC,20332,50,50,50,#NUM!
3/1/2024,AD,193109,130,130,130,2730
3/1/2024,C,2074366,1739,3478,1739,1031227
3/1/2024,E,3674988,13543,13543,13543,2112708
3/1/2024,G,364950,758,1516,758,269090
3/1/2024,O,78669,125,125,125,36250
3/1/2024,P,2408670,2724,2724,2724,877128
3/1/2024,Solidigm,24108,149,149,149,149
3/1/2024,N,39122,24,24,24,24
3/2/2024,AC,27307,120,120,120,#NUM!
3/2/2024,AD,150040,272,272,272,12240
3/2/2024,C,2154801,2909,2909,2909,418896
3/2/2024,E,2501212,10563,21126,10563,1225308
3/2/2024,G,37883,1078,2156,1078,191884
3/2/2024,O,81163,165,165,165,74580
3/2/2024,P,2284107,3357,6714,3357,2739312
3/2/2024,Solidigm,40828,136,136,136,136
3/2/2024,N,33217,27,27,27,27
3/3/2024,AC,27551,89,89,89,#NUM!
3/3/2024,AD,17448,250,250,250,3250
3/3/2024,C,1528346,5818,11636,5818,1221780
3/3/2024,E,4391359,13795,27590,13795,1738170
3/3/2024,G,369875,1371,1371,1371,786954
3/3/2024,O,87061,198,198,198,112266
3/3/2024,P,1602775,3560,3560,3560,1021720
3/3/2024,Solidigm,30811,10,10,10,10
3/3/2024,N,35120,7,7,7,7
3/4/2024,AC,43471,21,21,21,#NUM!
3/4/2024,AD,147728,371,371,371,18179
3/4/2024,C,2586560,5837,17511,5837,945594
3/4/2024,E,2503092,10273,20546,10273,2732618
3/4/2024,G,519799,976,1952,976,834480
3/4/2024,O,40640,95,95,95,25935
3/4/2024,P,1189203,5237,5237,5237,1052637
3/4/2024,Solidigm,9458,182,182,182,182
3/4/2024,N,5451,2,2,2,2
3/5/2024,AC,25646,67,67,67,#NUM!
3/5/2024,AD,15387,271,271,271,271
3/5/2024,C,976376,3871,7742,3871,2187115
3/5/2024,E,2421815,8088,8088,8088,88968
3/5/2024,G,321357,276,552,276,178572
3/5/2024,O,82836,220,220,220,22440
3/5/2024,P,1872788,4051,8102,4051,2236152
3/5/2024,Solidigm,39133,166,166,166,166
3/5/2024,N,10983,17,17,17,17
3/6/2024,AC,14441,30,30,30,#NUM!
3/6/2024,AD,51435,119,119,119,6069
3/6/2024,C,695069,4513,9026,4513,1660784
3/6/2024,E,2227393,8663,17326,8663,779670
3/6/2024,G,136811,633,633,633,475383
3/6/2024,O,81595,0,0,0,0
3/6/2024,P,2514101,4537,9074,4537,3089697
3/6/2024,Solidigm,41382,174,174,174,174
3/6/2024,N,5646,18,18,18,18
3/7/2024,AC,26157,116,116,116,#NUM!
3/7/2024,AD,31331,117,117,117,5499
3/7/2024,C,1009527,2726,5452,2726,496132
3/7/2024,E,4572886,10396,10396,10396,3014840
3/7/2024,G,441451,881,1762,881,46693
3/7/2024,O,69394,189,189,189,17577
3/7/2024,P,2160757,4480,4480,4480,2580480
3/7/2024,Solidigm,6180,42,42,42,42
3/7/2024,N,6403,11,11,11,11
3/8/2024,AC,8035,80,80,80,#NUM!
3/8/2024,AD,160578,237,237,237,13272
3/8/2024,C,1797198,803,1606,803,147752
3/8/2024,E,2435844,7590,7590,7590,2041710
3/8/2024,G,456778,1433,2866,1433,553138
3/8/2024,O,9468,13,13,13,5148
3/8/2024,P,2530084,5154,5154,5154,3679956
3/8/2024,Solidigm,26838,13,13,13,13
3/9/2024,AC,21061,92,92,92,#NUM!
3/9/2024,AD,94583,223,223,223,9589
3/9/2024,C,2601563,3765,3765,3765,79065
3/9/2024,E,2713026,13549,13549,13549,4051151
3/9/2024,G,329940,765,1530,765,680085
3/9/2024,O,78592,97,97,97,18139
3/9/2024,P,2307524,2891,2891,2891,479906
3/9/2024,Solidigm,41101,71,71,71,71
3/10/2024,AC,25602,104,104,104,#NUM!
3/10/2024,AD,146883,359,359,359,4308
3/10/2024,C,1211145,3122,3122,3122,368396
3/10/2024,E,4226535,8337,8337,8337,758667
3/10/2024,G,177261,793,1586,793,632021
3/10/2024,O,92223,122,122,122,15982
3/10/2024,P,2684087,4928,4928,4928,3671360
3/10/2024,Solidigm,26265,69,69,69,69
3/11/2024,AC,21905,55,55,55,#NUM!
3/11/2024,AD,51395,341,341,341,4774
3/11/2024,C,1400403,566,1698,566,80938
3/11/2024,E,3016145,10193,10193,10193,2945777
3/11/2024,G,384046,692,692,692,351536
3/11/2024,O,38702,214,214,214,133536
3/11/2024,P,1246822,3456,3456,3456,1002240
3/11/2024,Solidigm,41997,98,98,98,98
3/12/2024,AC,11192,50,50,50,#NUM!
3/12/2024,AD,224738,360,360,360,1440
3/12/2024,C,1851557,1626,3252,1626,295932
3/12/2024,E,4519607,9329,18658,9329,988874
3/12/2024,G,501953,698,1396,698,350396
3/12/2024,O,68475,149,149,149,19966
3/12/2024,P,1244747,4376,4376,4376,3216360
3/12/2024,Solidigm,33174,136,136,136,136
3/12/2024,N,12530,23,23,23,23
3/13/2024,AC,21704,132,132,132,#NUM!
3/13/2024,AD,236270,188,188,188,5640
3/13/2024,C,1124305,6074,12148,6074,1129764
3/13/2024,E,3203586,11731,23462,11731,4035464
3/13/2024,G,289744,340,340,340,282540
3/13/2024,O,9536,198,198,198,107514
3/13/2024,P,2499590,3376,6752,3376,2849344
3/13/2024,Solidigm,25894,44,44,44,44
3/13/2024,N,9420,3,3,3,3
3/14/2024,AC,24096,135,135,135,#NUM!
3/14/2024,AD,141879,68,68,68,1088
3/14/2024,C,1666545,4436,4436,4436,2222436
3/14/2024,E,3400786,8385,16770,8385,2356185
3/14/2024,G,344804,663,663,663,90831
3/14/2024,O,58221,135,135,135,71685
3/14/2024,P,1921538,5036,10072,5036,1671952
3/14/2024,Solidigm,40263,157,157,157,157
3/14/2024,N,8147,28,28,28,28
3/15/2024,AC,31976,47,47,47,#NUM!
3/15/2024,AD,189437,388,388,388,22892
3/15/2024,C,578745,1786,1786,1786,408994
3/15/2024,E,2316858,8264,16528,8264,1661064
3/15/2024,G,290854,911,911,911,475542
3/15/2024,O,79166,126,126,126,66402
3/15/2024,P,2495072,4246,8492,4246,3137794
3/15/2024,Solidigm,37013,76,76,76,76
3/15/2024,N,1968,27,27,27,27
3/16/2024,AC,16001,127,127,127,#NUM!
3/16/2024,AD,109787,384,384,384,18048
3/16/2024,C,1102892,452,904,452,262160
3/16/2024,E,3675279,13908,27816,13908,4979064
3/16/2024,G,337233,459,459,459,213435
3/16/2024,O,46300,141,141,141,30738
3/16/2024,P,1403955,3553,3553,3553,2636326
3/16/2024,Solidigm,29399,121,121,121,121
3/16/2024,N,26855,17,17,17,17
3/17/2024,AC,6262,116,116,116,#NUM!
3/17/2024,AD,82920,70,70,70,4130
3/17/2024,C,922795,1383,4149,1383,625116
3/17/2024,E,5162864,8285,16570,8285,1996685
3/17/2024,G,332514,1112,1112,1112,298016
3/17/2024,O,88363,69,69,69,40227
3/17/2024,P,1748515,3487,6974,3487,2618737
3/17/2024,N,26009,20,20,20,20
3/18/2024,AC,19478,58,58,58,#NUM!
3/18/2024,AD,181762,213,213,213,10863
3/18/2024,C,1748753,922,922,922,251706
3/18/2024,E,2278763,9625,9625,9625,2242625
3/18/2024,G,286867,1168,2336,1168,393616
3/18/2024,O,88216,97,97,97,60819
3/18/2024,P,2560470,3822,7644,3822,626808
3/18/2024,N,32026,11,11,11,11
3/19/2024,AC,32937,112,112,112,#NUM!
3/19/2024,AD,52573,219,219,219,8103
3/19/2024,C,544309,1564,3128,1564,391000
3/19/2024,E,4937191,7447,7447,7447,2792625
3/19/2024,G,493257,410,820,410,60270
3/19/2024,O,39777,202,202,202,134330
3/19/2024,P,2676018,4680,9360,4680,1315080
3/19/2024,N,1739,21,21,21,21
3/20/2024,AC,44308,91,91,91,#NUM!
3/20/2024,AD,67548,195,195,195,3900
3/20/2024,C,662602,5804,11608,5804,3470792
3/20/2024,E,4020287,7128,14256,7128,199584
3/20/2024,G,100407,356,356,356,186188
3/20/2024,O,13946,128,128,128,16384
3/20/2024,P,2129545,5193,5193,5193,3479310
3/20/2024,Solidigm,30526,106,106,106,106
3/20/2024,N,22815,24,24,24,24
3/21/2024,AC,13455,137,137,137,#NUM!
3/21/2024,AD,178576,157,157,157,8164
3/21/2024,C,1241849,3410,10230,3410,1023000
3/21/2024,E,5128180,11271,11271,11271,1668108
3/21/2024,G,281056,216,216,216,155304
3/21/2024,O,70210,81,81,81,30537
3/21/2024,P,2686010,4402,8804,4402,902410
3/21/2024,Solidigm,32010,66,66,66,66
3/21/2024,N,35442,14,14,14,14
3/22/2024,AC,42483,90,90,90,#NUM!
3/22/2024,AD,195154,159,159,159,7791
3/22/2024,C,1951851,4060,8120,4060,1153040
3/22/2024,E,2748762,11219,22438,11219,3578861
3/22/2024,G,372621,468,468,468,435708
3/22/2024,O,47597,216,216,216,69120
3/22/2024,P,1142683,5137,5137,5137,3215762
3/22/2024,Solidigm,41553,35,35,35,35
3/22/2024,N,37875,8,8,8,8
3/23/2024,AC,51187,92,92,92,#NUM!
3/23/2024,AD,95288,327,327,327,5232
3/23/2024,C,1324075,4670,14010,4670,1312270
3/23/2024,E,4108109,11436,22872,11436,3499416
3/23/2024,G,469668,853,853,853,788172
3/23/2024,O,3141,183,183,183,11346
3/23/2024,P,1135744,3296,3296,3296,194464
3/23/2024,Solidigm,28898,96,96,96,96
3/23/2024,N,27338,3,3,3,3
3/24/2024,AC,5349,47,47,47,#NUM!
3/24/2024,AD,219852,411,411,411,21372
3/24/2024,C,1390753,804,2412,804,349740
3/24/2024,E,3998447,8475,16950,8475,2576400
3/24/2024,G,304344,1068,2136,1068,206124
3/24/2024,O,31269,167,167,167,16366
3/24/2024,P,2344441,4991,4991,4991,1936508
3/24/2024,N,33579,8,8,8,8
3/25/2024,AC,36119,138,138,138,#NUM!
3/25/2024,AD,55495,280,280,280,7840
3/25/2024,C,2692061,5849,11698,5849,2632050
3/25/2024,E,4714511,7684,15368,7684,1014288
3/25/2024,G,227186,870,870,870,672510
3/25/2024,O,24892,214,214,214,8774
3/25/2024,P,2268808,3330,3330,3330,832500
3/25/2024,Solidigm,40729,78,78,78,78
3/25/2024,N,24522,19,19,19,19
3/26/2024,AC,16711,109,109,109,#NUM!
3/26/2024,AD,76952,62,62,62,186
3/26/2024,C,1650046,4161,8322,4161,565896
3/26/2024,E,4885416,12831,12831,12831,2271087
3/26/2024,G,140777,1303,1303,1303,680166
3/26/2024,O,18792,161,161,161,84525
3/26/2024,P,2546476,3941,3941,3941,2837520
3/26/2024,N,326,20,20,20,20
3/27/2024,AC,30568,81,81,81,#NUM!
3/27/2024,AD,30370,65,65,65,3770
3/27/2024,C,2704816,257,257,257,257
3/27/2024,E,3399977,12894,25788,12894,2359602
3/27/2024,G,328660,262,524,262,222438
3/27/2024,O,30087,163,163,163,76121
3/27/2024,P,1270604,4858,4858,4858,165172
3/28/2024,AC,24474,36,36,36,#NUM!
3/28/2024,AD,107718,353,353,353,2118
3/28/2024,C,1965193,3464,3464,3464,2012584
3/28/2024,E,3936046,11307,11307,11307,3505170
3/28/2024,G,479707,1109,1109,1109,57668
3/28/2024,O,52205,168,168,168,60312
3/28/2024,P,2118942,4065,4065,4065,2402415
3/28/2024,N,26046,19,19,19,19
3/29/2024,AC,16357,100,100,100,#NUM!
3/29/2024,AD,242434,156,156,156,7488
3/29/2024,C,1640422,3878,11634,3878,1888586
3/29/2024,E,4070772,12048,24096,12048,795168
3/29/2024,G,112048,1262,2524,1262,459368
3/29/2024,O,55313,47,47,47,15228
3/29/2024,P,1643636,4794,9588,4794,3796848
3/30/2024,AC,17086,94,94,94,#NUM!
3/30/2024,AD,123054,355,355,355,14555
3/30/2024,C,385932,3821,11463,3821,164303
3/30/2024,E,4590639,7814,7814,7814,2508294
3/30/2024,G,175660,467,467,467,42030
3/30/2024,O,33744,180,180,180,56520
3/30/2024,P,1215819,2753,2753,2753,1629776
3/31/2024,AC,23179,113,113,113,#NUM!
3/31/2024,AD,141049,152,152,152,5472
3/31/2024,C,184300,827,2481,827,215020
3/31/2024,E,3480045,8699,8699,8699,843803
3/31/2024,G,184208,1537,3074,1537,1014420
3/31/2024,O,5317,118,118,118,77290
3/31/2024,P,1139577,3490,6980,3490,1839230
3/31/2024,Solidigm,18766,124,124,124,124
4/1/2024,AC,4600,26,26,26,#NUM!
4/1/2024,AD,128847,184,184,184,7544
4/1/2024,C,429533,1162,3486,1162,277718
4/1/2024,E,1574469,5738,11476,5738,481992
4/1/2024,G,1337728,2185,2185,2185,1245450
4/1/2024,O,2346,96,96,96,14208
4/1/2024,P,1640429,4811,9622,4811,1804125
4/2/2024,AC,3630,24,24,24,#NUM!
4/2/2024,AD,123619,198,198,198,2772
4/2/2024,C,1763394,831,1662,831,157059
4/2/2024,E,4410172,12402,24804,12402,4514328
4/2/2024,G,1156243,1203,1203,1203,358494
4/2/2024,O,39365,52,52,52,572
4/2/2024,P,2642862,3230,6460,3230,377910
4/3/2024,AC,3526,38,38,38,#NUM!
4/3/2024,AD,39037,78,78,78,858
4/3/2024,C,172941,1267,3801,1267,88690
4/3/2024,E,4543182,7653,7653,7653,145407
4/3/2024,G,673631,2677,2677,2677,647834
4/3/2024,O,3005,99,99,99,54846
4/3/2024,P,1079955,2519,2519,2519,1672616
4/3/2024,Solidigm,0,0,0,0,0
4/4/2024,AC,3489,23,23,23,#NUM!
4/4/2024,AD,128418,196,196,196,6860
4/4/2024,C,420401,3432,10296,3432,102960
4/4/2024,E,3102453,13772,13772,13772,151492
4/4/2024,G,959530,1876,1876,1876,155708
4/4/2024,O,40289,71,71,71,40044
4/4/2024,P,1209666,3038,6076,3038,637980
4/5/2024,AC,3331,12,12,12,#NUM!
4/5/2024,AD,168115,253,253,253,8855
4/5/2024,C,1094146,2635,7905,2635,445315
4/5/2024,E,4541030,5495,10990,5495,857220
4/5/2024,G,1148860,2004,2004,2004,1523040
4/5/2024,O,24625,99,99,99,55737
4/5/2024,P,2146217,4597,4597,4597,2831752
4/5/2024,Solidigm,0,0,0,0,0
4/6/2024,AC,2302,14,14,14,#NUM!
4/6/2024,AD,123473,135,135,135,3375
4/6/2024,C,221919,4299,8598,4299,1379979
4/6/2024,E,1684925,4693,9386,4693,652327
4/6/2024,G,722020,2373,2373,2373,597996
4/6/2024,O,18587,2,2,2,1028
4/6/2024,P,1970482,2185,4370,2185,721050
4/6/2024,Solidigm,0,0,0,0,0
4/7/2024,AC,3754,38,38,38,#NUM!
4/7/2024,AD,10421,49,49,49,1617
4/7/2024,C,885472,2608,7824,2608,555504
4/7/2024,E,4418929,10997,21994,10997,3760974
4/7/2024,G,681440,1210,1210,1210,59290
4/7/2024,O,38586,74,74,74,4884
4/7/2024,P,2748514,2678,5356,2678,1679106
4/7/2024,Solidigm,0,0,0,0,0
4/8/2024,AC,3107,7,7,7,#NUM!
4/8/2024,AD,195521,169,169,169,6422
4/8/2024,C,1392837,2267,4534,2267,1138034
4/8/2024,E,2318276,6379,6379,6379,1467170
4/8/2024,G,959265,1177,1177,1177,1068716
4/8/2024,O,43923,54,54,54,34074
4/8/2024,P,1065679,4082,8164,4082,1036828
4/9/2024,AC,1502,32,32,32,#NUM!
4/9/2024,AD,140953,76,76,76,2508
4/9/2024,C,1450868,1564,4692,1564,315928
4/9/2024,E,2421344,8350,16700,8350,1619900
4/9/2024,G,854559,1973,1973,1973,1803322
4/9/2024,O,8295,17,17,17,2873
4/9/2024,P,2722543,3783,7566,3783,2247102
4/9/2024,Solidigm,0,0,0,0,0
4/10/2024,AC,1495,13,13,13,#NUM!
4/10/2024,AD,9948,267,267,267,2937
4/10/2024,C,1060552,2243,4486,2243,975705
4/10/2024,E,1749941,7066,14132,7066,2529628
4/10/2024,G,978442,1204,1204,1204,297388
4/10/2024,O,27851,4,4,4,1424
4/10/2024,P,2511533,2879,2879,2879,1920293
4/10/2024,Solidigm,0,0,0,0,0
4/11/2024,AC,5447,14,14,14,#NUM!
4/11/2024,AD,198931,176,176,176,1760
4/11/2024,C,2505652,4848,14544,4848,2647008
4/11/2024,E,4212703,9810,19620,9810,3404070
4/11/2024,G,637810,2055,2055,2055,228105
4/11/2024,O,13266,99,99,99,50688
4/11/2024,P,1396571,2229,4458,2229,646410
4/12/2024,AC,1493,9,9,9,#NUM!
4/12/2024,AD,167438,175,175,175,3150
4/12/2024,C,353995,1513,3026,1513,233002
4/12/2024,E,2297596,14105,14105,14105,4443075
4/12/2024,G,510779,1725,1725,1725,298425
4/12/2024,O,9147,5,5,5,140
4/12/2024,P,2754105,4608,9216,4608,437760
4/13/2024,AC,3315,16,16,16,#NUM!
4/13/2024,AD,194129,64,64,64,1344
4/13/2024,C,347721,325,975,325,157625
4/13/2024,E,2554795,8985,8985,8985,3441255
4/13/2024,G,1294523,2298,2298,2298,1054782
4/13/2024,O,26235,72,72,72,26064
4/13/2024,P,1190101,5069,5069,5069,3872716
4/14/2024,AC,6130,21,21,21,#NUM!
4/14/2024,AD,115794,207,207,207,8487
4/14/2024,C,1935842,4807,4807,4807,1701678
4/14/2024,E,1643793,10746,21492,10746,2482326
4/14/2024,G,378058,2570,2570,2570,2140810
4/14/2024,O,9091,5,5,5,245
4/14/2024,P,1418040,4168,8336,4168,2317408
4/15/2024,AC,5033,18,18,18,#NUM!
4/15/2024,AD,125928,118,118,118,2714
4/15/2024,C,2585781,2947,2947,2947,1108072
4/15/2024,E,3046717,11869,11869,11869,1495494
4/15/2024,G,323151,2607,2607,2607,2129919
4/15/2024,O,33850,68,68,68,8024
4/15/2024,P,2359874,4059,4059,4059,3377088
4/16/2024,AC,1878,17,17,17,#NUM!
4/16/2024,AD,12607,142,142,142,4828
4/16/2024,C,2027030,3995,11985,3995,799000
4/16/2024,E,2559974,11391,11391,11391,2608539
4/16/2024,G,615322,1370,1370,1370,805560
4/16/2024,O,12745,110,110,110,50710
4/16/2024,P,2254765,3808,3808,3808,60928
4/17/2024,AC,5318,23,23,23,#NUM!
4/17/2024,AD,50106,270,270,270,5670
4/17/2024,C,2126876,902,2706,902,125378
4/17/2024,E,1379792,7226,14452,7226,1192290
4/17/2024,G,1097355,1789,1789,1789,760325
4/17/2024,O,36516,63,63,63,41202
4/17/2024,P,1641007,4483,8966,4483,1425594
4/18/2024,AC,4019,6,6,6,#NUM!
4/18/2024,AD,110244,257,257,257,2056
4/18/2024,C,1071935,3985,7970,3985,326770
4/18/2024,E,3584882,10589,10589,10589,328259
4/18/2024,G,811466,1561,1561,1561,1278459
4/18/2024,O,37837,81,81,81,33453
4/18/2024,P,2952776,4372,4372,4372,3204676
4/19/2024,AC,1778,33,33,33,#NUM!
4/19/2024,AD,54792,208,208,208,3120
4/19/2024,C,1588947,4500,13500,4500,2502000
4/19/2024,E,3759965,10120,10120,10120,3622960
4/19/2024,G,649143,2061,2061,2061,2061
4/19/2024,P,1280695,3452,6904,3452,1950380
4/20/2024,AC,2130,18,18,18,#NUM!
4/20/2024,AD,147810,153,153,153,2601
4/20/2024,C,2646793,3905,3905,3905,1409705
4/20/2024,E,2799409,10878,21756,10878,4057494
4/20/2024,G,297381,1470,1470,1470,998130
4/20/2024,P,1868088,2565,2565,2565,330885
4/21/2024,AC,4740,37,37,37,#NUM!
4/21/2024,AD,148138,83,83,83,166
4/21/2024,C,278212,717,1434,717,303291
4/21/2024,E,1557752,10979,21958,10979,4062230
4/21/2024,G,553899,1790,1790,1790,386640
4/21/2024,P,2941653,2434,2434,2434,958996
4/22/2024,AC,6208,14,14,14,#NUM!
4/22/2024,AD,95801,206,206,206,1442
4/22/2024,C,1680309,3795,3795,3795,1741905
4/22/2024,E,3209661,12392,12392,12392,2614712
4/22/2024,G,1252162,2254,2254,2254,1404242
4/22/2024,P,1122075,2288,4576,2288,327184
4/23/2024,AC,6931,15,15,15,#NUM!
4/23/2024,AD,6679,96,96,96,3744
4/23/2024,C,681835,1555,1555,1555,194375
4/23/2024,E,3483539,12235,24470,12235,3633795
4/23/2024,G,1298094,1687,1687,1687,231119
4/23/2024,O,12547,55,55,55,1155
4/23/2024,P,1343637,4271,8542,4271,1054937
4/24/2024,AC,4871,30,30,30,#NUM!
4/24/2024,AD,169214,116,116,116,5220
4/24/2024,C,2536323,4557,13671,4557,2173689
4/24/2024,E,3791088,12805,12805,12805,3508570
4/24/2024,G,1257651,1700,1700,1700,890800
4/24/2024,P,1096395,3671,3671,3671,3131363
4/25/2024,AC,4302,9,9,9,#NUM!
4/25/2024,AD,118783,133,133,133,1729
4/25/2024,C,1749825,4171,8342,4171,266944
4/25/2024,E,3263366,6990,13980,6990,2432520
4/25/2024,G,974377,2398,2398,2398,659450
4/25/2024,O,19185,35,35,35,15085
4/25/2024,P,1024959,3157,6314,3157,2367750
4/26/2024,AC,2697,14,14,14,#NUM!
4/26/2024,AD,194941,162,162,162,5994
4/26/2024,C,1860968,2331,2331,2331,703962
4/26/2024,E,3571995,5498,10996,5498,1814340
4/26/2024,G,926446,1811,1811,1811,1086600
4/26/2024,O,26151,66,66,66,35904
4/26/2024,P,2862294,4670,9340,4670,3488490
4/27/2024,AC,2600,23,23,23,#NUM!
4/27/2024,AD,53216,181,181,181,5792
4/27/2024,C,1517234,2425,2425,2425,812375
4/27/2024,E,1889394,7872,15744,7872,1330368
4/27/2024,G,440730,1050,1050,1050,517650
4/27/2024,O,9493,63,63,63,9765
4/27/2024,P,1529387,3088,6176,3088,185280
4/28/2024,AC,3951,37,37,37,#NUM!
4/28/2024,AD,205658,259,259,259,518
4/28/2024,C,735328,1990,3980,1990,187060
4/28/2024,E,2503666,10282,10282,10282,658048
4/28/2024,G,1277749,2557,2557,2557,930748
4/28/2024,O,7403,46,46,46,7406
4/28/2024,P,1219512,2536,5072,2536,1260392
4/29/2024,AC,4271,34,34,34,#NUM!
4/29/2024,AD,160290,122,122,122,2928
4/29/2024,C,682265,1595,1595,1595,510400
4/29/2024,E,1812612,5285,10570,5285,734615
4/29/2024,G,940479,2555,2555,2555,1090985
4/29/2024,O,1129,70,70,70,22750
4/29/2024,P,2433901,3962,3962,3962,2337580
4/30/2024,AC,2431,8,8,8,#NUM!
4/30/2024,AD,29435,143,143,143,1859
4/30/2024,C,1877976,4374,8748,4374,2274480
4/30/2024,E,1339598,9010,9010,9010,2288540
4/30/2024,G,854092,2132,2132,2132,735540
4/30/2024,M,7950,176,176,176,880
4/30/2024,O,35057,102,102,102,18258
4/30/2024,P,2612087,3015,3015,3015,1733625
5/1/2024,AC,3518,25,25,25,#NUM!
5/1/2024,AD,188765,251,251,251,4016
5/1/2024,C,811637,943,943,943,370599
5/1/2024,E,2418335,8657,8657,8657,3220404
5/1/2024,G,483592,2164,2164,2164,705464
5/1/2024,M,112803,26,26,26,1300
5/1/2024,O,26958,61,61,61,37027
5/1/2024,P,1167525,2430,4860,2430,1504170
5/2/2024,AC,1587,31,31,31,#NUM!
5/2/2024,AD,15338,99,99,99,792
5/2/2024,C,2356782,4369,4369,4369,546125
5/2/2024,E,4046099,9522,9522,9522,3047040
5/2/2024,G,523140,2565,2565,2565,1410750
5/2/2024,M,105008,19,19,19,456
5/2/2024,O,35030,37,37,37,16872
5/2/2024,P,2219489,3246,6492,3246,1272432
5/3/2024,AC,5106,5,5,5,#NUM!
5/3/2024,AD,62189,50,50,50,550
5/3/2024,C,1681873,1269,1269,1269,24111
5/3/2024,E,2661324,6435,12870,6435,546975
5/3/2024,G,776937,2252,2252,2252,738656
5/3/2024,M,54907,76,76,76,456
5/3/2024,O,19588,109,109,109,5559
5/3/2024,P,2163400,2058,2058,2058,1481760
5/4/2024,AC,5857,10,10,10,#NUM!
5/4/2024,AD,208838,274,274,274,5754
5/4/2024,C,270614,2746,8238,2746,1219224
5/4/2024,E,4475134,8178,16356,8178,2289840
5/4/2024,G,529414,1617,1617,1617,72765
5/4/2024,M,32939,238,238,238,7140
5/4/2024,O,8388,50,50,50,26150
5/4/2024,P,1821315,4154,8308,4154,2733332
5/5/2024,AC,1788,15,15,15,#NUM!
5/5/2024,AD,9460,261,261,261,10701
5/5/2024,C,210654,3196,6392,3196,335580
5/5/2024,E,4032003,5266,10532,5266,1053200
5/5/2024,G,1283143,1981,1981,1981,475440
5/5/2024,M,21769,14,14,14,826
5/5/2024,O,40591,33,33,33,8217
5/5/2024,P,1218740,2762,5524,2762,2132264
